"","MA_rep1","MA_rep2","Y_rep1","Y_rep2"
"ENSDARG00000090814",-1.7554612827835,-1.42859003409278,-1.766414717203,-1.42506792147819
"ENSDARG00000090815",4.94137840067129,4.86162888356878,4.36939050168595,4.41485263240291
"ENSDARG00000090818",3.28880766142623,2.90877384626883,2.37974665328797,2.66428908775553
"ENSDARG00000090820",1.37370740050432,1.70992110505895,2.0374118674194,2.00971773473231
"ENSDARG00000090824",-2.75533220728558,-2.75222492911893,-2.76262459475271,-2.16337672423428
"ENSDARG00000090830",6.33980712496486,6.28541216346771,6.3106167585543,6.30485551783352
"ENSDARG00000090833",4.05819311636809,3.87994654239662,3.51528495964841,3.49335460071749
"ENSDARG00000090834",1.37370740050432,0.498247073594607,0.622827201617488,0.161236538413428
"ENSDARG00000090836",4.26677942923988,4.3220598586194,4.33312833151198,4.03633046129431
"ENSDARG00000090839",-2.75533220728558,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000090844",2.49234393795603,2.55432744577595,2.49676937249908,2.16173945146057
"ENSDARG00000090847",2.78357399364618,2.42046470668565,-2.76262459475271,-3.75507409092907
"ENSDARG00000090850",-2.75533220728558,-2.16631395681886,-0.960687186389048,-1.16169790880953
"ENSDARG00000090851",2.88827098364775,3.19308693061645,3.28518204754513,3.06228159402788
"ENSDARG00000090854",1.33188765873064,1.89436117247641,1.8448056093449,1.80939134699603
"ENSDARG00000090861",3.54819364651549,3.42050416310497,3.38976294666932,3.31022328404507
"ENSDARG00000090863",-0.585607994941412,-0.29046635604745,-3.75507409092907,0.50241464252249
"ENSDARG00000090869",-1.17054180979471,-1.42859003409278,-0.44676548440999,0.254387858922093
"ENSDARG00000090870",-3.75507409092907,-2.16631395681886,-3.75507409092907,-3.75507409092907
"ENSDARG00000090871",3.52981515910019,3.77414969505934,3.97804881772398,3.62999531032272
"ENSDARG00000090872",8.60058655917348,8.53630867044124,8.41000843876607,8.59096307484477
"ENSDARG00000090873",-1.7554612827835,-2.16631395681886,0.689908468924488,-1.74749957304548
"ENSDARG00000090876",3.90262366921241,3.79748269426417,2.78453593941229,3.23221657159207
"ENSDARG00000090882",1.52982508926034,0.57226260935337,2.93037123832881,1.95526278784468
"ENSDARG00000090883",2.90262622549913,2.47936155229247,2.87379356337979,2.18558894109211
"ENSDARG00000090886",1.67068639345613,1.80508658082215,1.78469783194318,1.68104734521975
"ENSDARG00000090889",2.26678538734964,2.37982046750318,3.07540757373342,2.48370106765192
"ENSDARG00000090890",2.0773087034511,2.18126281235743,3.19569122023757,2.27722956178191
"ENSDARG00000090895",6.50885265020997,6.6440048502836,6.43559131414742,6.70209247780997
"ENSDARG00000090899",-3.75507409092907,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000090900",-1.43355900438156,-0.942838330949867,-2.18018773566693,-2.16337672423428
"ENSDARG00000090901",2.52981846916117,2.96481002421328,3.34883574531422,2.29925821226342
"ENSDARG00000090903",-0.0551109313678978,1.37973929649177,0.552474094264739,-0.286466338306985
"ENSDARG00000090904",-0.43361063873838,-0.29046635604745,-0.768313518884112,-1.74749957304548
"ENSDARG00000090910",-1.43355900438156,-1.42859003409278,0.689908468924488,0.161236538413428
"ENSDARG00000090912",5.73225038317231,5.72228582927233,5.70756479038935,5.56333962447857
"ENSDARG00000090914",5.29425915390506,4.85051681609689,5.35134601989683,4.6770519045992
"ENSDARG00000090930",5.96550943069075,5.83181178181832,6.65396254329215,5.67916810673401
"ENSDARG00000090935",2.37370002382819,2.13316536668801,2.18422695782531,2.36339517443856
"ENSDARG00000090942",3.49234054078849,3.41045022252577,3.1841042278443,3.11291076314306
"ENSDARG00000090943",-3.75507409092907,-2.75222492911893,-0.768313518884112,-2.7500199962371
"ENSDARG00000090945",2.26678538734964,1.60803204200681,1.75367797471616,1.4641980286715
"ENSDARG00000090946",-0.948161682331787,-0.428021549141403,-0.960687186389048,-3.75507409092907
"ENSDARG00000090947",-2.75533220728558,-2.16631395681886,-1.44524584312169,-3.75507409092907
"ENSDARG00000090948",-2.75533220728558,-2.75222492911893,-1.766414717203,-1.74749957304548
"ENSDARG00000090949",5.21595421274784,5.42802834236584,4.93372524992154,5.16788492896204
"ENSDARG00000090953",-1.7554612827835,-0.29046635604745,-1.44524584312169,-0.746241010743982
"ENSDARG00000090957",0.244441903014004,0.1571303967949,0.0382268653681641,-0.160859233122051
"ENSDARG00000090963",3.9448518308626,3.96483707969484,3.45870533369486,3.27730691677079
"ENSDARG00000090965",0.767994036977334,0.83534436949535,1.23026073801586,0.424382717853529
"ENSDARG00000090969",-0.585607994941412,-0.58008779652006,-0.960687186389048,-0.0453175223772979
"ENSDARG00000090971",4.26121991156609,4.36953925256257,4.14273766731757,4.37392135656673
"ENSDARG00000090973",1.56635063428122,1.64280075983681,1.78469783194318,1.71421952466839
"ENSDARG00000090975",-0.585607994941412,1.37973929649177,-0.768313518884112,-0.746241010743982
"ENSDARG00000090976",3.87376885818243,3.65997613221641,3.81482694880652,3.33175756571311
"ENSDARG00000090977",-0.296111809112519,-0.750091744267246,0.318143061753903,0.0616529592373199
"ENSDARG00000090981",1.33188765873064,1.53587514924526,1.95799278150703,2.08773004849156
"ENSDARG00000090982",6.95349375118521,7.08033823038707,7.05077028337391,7.10363394199858
"ENSDARG00000090986",3.34244548225848,3.81283098011023,3.49667054849937,3.66434824045114
"ENSDARG00000090988",3.44408548773132,3.25057422966925,3.55180839666015,3.54957315530326
"ENSDARG00000090993",2.65380664125063,0.83534436949535,1.81506473582727,0.778141155697374
"ENSDARG00000090997",4.41433642456644,4.31668660771049,4.87728155924948,5.04940967359437
"ENSDARG00000090998",4.114776556466,4.25059642350679,4.29593115913545,3.9484548347444
"ENSDARG00000091001",4.1573011090172,4.57252895712069,3.8880720066302,4.22076051732589
"ENSDARG00000091003",2.52981846916117,2.18126281235743,2.51538251680227,2.06219180582662
"ENSDARG00000091006",4.93091141068042,4.96141149099341,4.74552660067543,5.17980826804157
"ENSDARG00000091009",-0.0551109313678978,0.0575676611648373,-1.44524584312169,-0.939065816094595
"ENSDARG00000091013",-2.75533220728558,-1.75080245548088,-1.766414717203,-1.74749957304548
"ENSDARG00000091025",-2.17045575561323,-3.75507409092906,-2.18018773566693,-3.75507409092907
"ENSDARG00000091026",0.888286474647829,0.709791962918637,1.13718303211675,1.25470219098856
"ENSDARG00000091027",-2.75533220728558,-1.16536610838434,-1.766414717203,-1.16169790880953
"ENSDARG00000091029",3.70384418273147,3.47939943039286,3.19569122023757,3.75480678623367
"ENSDARG00000091042",7.0477338381707,7.06439665183243,6.60917497083255,6.87980554226036
"ENSDARG00000091043",1.1024084310936,0.0575676611648373,0.478513544989937,0.161236538413428
"ENSDARG00000091058",0.0518014354190502,-0.428021549141403,-0.309400189274161,-0.939065816094595
"ENSDARG00000091059",-3.75507409092907,-3.75507409092906,-3.75507409092907,-2.7500199962371
"ENSDARG00000091061",3.25564088846528,3.05792281056771,3.02433815812889,3.06228159402788
"ENSDARG00000091062",-2.75533220728558,-2.75222492911893,-1.766414717203,-0.939065816094595
"ENSDARG00000091072",-2.75533220728558,-1.16536610838434,-1.766414717203,-2.16337672423428
"ENSDARG00000091073",0.0518014354190502,0.250263480089226,0.400555511873638,-0.286466338306985
"ENSDARG00000091079",5.01919786869995,4.99207232883059,4.78441450809102,4.89523618923308
"ENSDARG00000091083",-3.75507409092907,-3.75507409092906,-3.75507409092907,-2.7500199962371
"ENSDARG00000091085",-2.75533220728558,-2.16631395681886,-1.44524584312169,-0.576176236795363
"ENSDARG00000091090",-1.43355900438156,-1.75080245548088,-0.768313518884112,-0.576176236795363
"ENSDARG00000091092",3.38396464477125,3.08345879266377,3.449055844618,3.54957315530326
"ENSDARG00000091095",-2.75533220728558,-3.75507409092906,-2.76262459475271,-2.7500199962371
"ENSDARG00000091101",2.76797719894688,3.23925856692944,2.88814734953882,3.10041906514077
"ENSDARG00000091111",2.87377146611116,2.74240858427023,3.73766344371005,2.77846910932846
"ENSDARG00000091116",-0.755525824863285,-2.16631395681886,-2.18018773566693,-3.75507409092907
"ENSDARG00000091124",4.62378954790433,4.42052389090997,4.6178478958731,4.43985724264587
"ENSDARG00000091126",-2.17045575561323,-3.75507409092906,-0.183984507819913,-0.0453175223772979
"ENSDARG00000091127",3.02577403797085,3.14538863589641,3.19569122023757,2.66428908775553
"ENSDARG00000091128",2.02577873223239,2.03187502698722,1.98495451203576,1.4641980286715
"ENSDARG00000091130",5.40175746985993,5.13324962925668,5.51058041715064,4.98631182579173
"ENSDARG00000091131",6.57980038453142,6.52090934306979,6.4489664662827,6.87063968278059
"ENSDARG00000091135",1.85913001243568,1.37973929649177,1.13718303211675,1.4641980286715
"ENSDARG00000091138",6.31721264416688,6.0401458421948,6.16053810924694,6.29666606601885
"ENSDARG00000091140",0.151334650119827,0.773933530548603,0.137690113297574,2.13748906438962
"ENSDARG00000091144",-1.17054180979471,-0.750091744267246,-0.183984507819913,-1.42506792147819
"ENSDARG00000091150",3.61945217218336,3.59043354852726,4.30665714505789,4.52644694056832
"ENSDARG00000091161",4.01919904762839,4.71412689530809,4.44900477196156,4.8172322771315
"ENSDARG00000091169",-3.75507409092907,-1.16536610838434,-3.75507409092907,-2.7500199962371
"ENSDARG00000091184",-2.75533220728558,-3.75507409092906,-3.75507409092907,-3.75507409092907
"ENSDARG00000091185",-0.755525824863285,-0.29046635604745,-1.44524584312169,-0.286466338306985
"ENSDARG00000091187",4.46841303136072,4.46491860807649,4.47776275691184,4.51237143631454
"ENSDARG00000091206",-3.75507409092907,-2.16631395681886,-3.75507409092907,-3.75507409092907
"ENSDARG00000091207",-2.75533220728558,-2.16631395681886,-3.75507409092907,-2.7500199962371
"ENSDARG00000091209",-0.755525824863285,-3.75507409092906,-1.18271780655021,-1.42506792147819
"ENSDARG00000091211",-3.75507409092907,-2.75222492911893,-2.18018773566693,-1.16169790880953
"ENSDARG00000091212",-1.43355900438156,-2.75222492911893,-3.75507409092907,-1.74749957304548
"ENSDARG00000091215",5.26955018356326,5.31938631489122,5.16055370372753,5.38685549112433
"ENSDARG00000091221",0.767994036977334,-0.58008779652006,0.622827201617488,-0.160859233122051
"ENSDARG00000091222",-1.43355900438156,-0.942838330949867,-1.18271780655021,-1.16169790880953
"ENSDARG00000091230",-2.75533220728558,-2.16631395681886,-0.44676548440999,-0.939065816094595
"ENSDARG00000091232",-3.75507409092907,-1.16536610838434,-1.44524584312169,-2.7500199962371
"ENSDARG00000091233",-0.0551109313678978,0.250263480089226,1.43964984780726,1.11265067218156
"ENSDARG00000091234",1.82938288858562,1.25044105947372,2.94417564417953,2.59474231212931
"ENSDARG00000091235",-2.75533220728558,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000091241",0.414363318620341,1.00529567821504,0.985236289827403,1.00953148867685
"ENSDARG00000091243",-0.170584838810393,-1.42859003409278,-2.18018773566693,-2.16337672423428
"ENSDARG00000091247",3.98587902951845,3.77414969505934,3.7612489079613,3.45462039412618
"ENSDARG00000091249",-0.755525824863285,0.0575676611648373,-0.598599649754925,0.161236538413428
"ENSDARG00000091252",1.05178299394088,0.642665467205715,1.18447238646989,1.16157183325653
"ENSDARG00000091253",-0.585607994941412,-0.58008779652006,0.230736142287542,0.341887683970388
"ENSDARG00000091260",0.331902845881702,0.83534436949535,-0.183984507819913,0.778141155697374
"ENSDARG00000091266",-0.948161682331787,-1.75080245548088,-1.44524584312169,-2.16337672423428
"ENSDARG00000091271",1.24442576668193,1.80508658082215,2.2300229771205,1.71421952466839
"ENSDARG00000091272",-2.75533220728558,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000091277",3.47323176313641,3.34860922862792,3.90228512717446,3.82481913910283
"ENSDARG00000091280",-1.7554612827835,-2.75222492911893,-1.18271780655021,-3.75507409092907
"ENSDARG00000091287",0.636751641847617,-0.942838330949867,0.478513544989937,-0.286466338306985
"ENSDARG00000091293",7.83546457158743,8.23218449398652,7.63599579057101,8.06678971287302
"ENSDARG00000091298",-1.17054180979471,0.420227945505989,0.478513544989937,0.898470374687862
"ENSDARG00000091304",3.2667814152792,2.78971633551307,3.14877419775034,3.20913167124137
"ENSDARG00000091306",7.67538498978071,7.90301371349308,7.81897308416959,7.92434137167525
"ENSDARG00000091317",-0.948161682331787,-2.75222492911893,-2.76262459475271,-0.746241010743982
"ENSDARG00000091320",2.05177377311339,2.15741451798197,2.20730667490894,2.62993473217117
"ENSDARG00000091321",1.33188765873064,0.950839799696873,1.13718303211675,2.11282407136574
"ENSDARG00000091326",4.1331550578478,4.51738671117953,4.41471282298078,4.49815725173504
"ENSDARG00000091342",5.06139439837173,5.17838491273149,4.9302614823559,5.2884202664138
"ENSDARG00000091348",8.54132593966616,8.65894731260963,8.55425000053886,8.70571042991768
"ENSDARG00000091349",0.703864720037998,-0.58008779652006,-0.0686047750412445,0.424382717853529
"ENSDARG00000091359",6.3318729460256,6.48782387063235,6.20564825961974,6.62569626670348
"ENSDARG00000091366",1.28881939705781,1.70992110505895,1.8448056093449,1.71421952466839
"ENSDARG00000091367",6.58981527379049,6.45273761782759,6.54946920752572,6.52763811072576
"ENSDARG00000091368",-0.948161682331787,-1.75080245548088,-2.18018773566693,-1.74749957304548
"ENSDARG00000091377",5.39669537998233,5.25623211266941,5.18981767195161,5.1528408300583
"ENSDARG00000091381",0.0518014354190502,1.00529567821504,1.31769560942983,1.11265067218156
"ENSDARG00000091385",3.97233252044414,3.88721468705649,3.87371746710169,3.87701723080307
"ENSDARG00000091388",-3.75507409092907,-2.75222492911893,-3.75507409092907,-2.7500199962371
"ENSDARG00000091393",3.15130452886555,3.25057422966925,3.38976294666932,3.50287781295914
"ENSDARG00000091402",-1.7554612827835,-2.75222492911893,-0.960687186389048,-2.16337672423428
"ENSDARG00000091408",4.70384271576981,4.8280325719481,4.59177521282427,4.37910172531826
"ENSDARG00000091411",0.151334650119827,0.1571303967949,0.985236289827403,0.254387858922093
"ENSDARG00000091413",3.50180084783383,3.1209347760143,3.17242342064349,3.02310852558709
"ENSDARG00000091418",6.04854122894909,6.01216330393564,6.19125013761093,5.96753147006343
"ENSDARG00000091419",3.48281778916781,3.85050217285512,3.79210813054196,3.68122274682331
"ENSDARG00000091421",-3.75507409092907,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000091428",2.8293775097481,2.55432744577595,2.29610152065145,2.55866991436316
"ENSDARG00000091433",3.19861010483483,2.65994271051797,2.90235973148441,2.68116428199156
"ENSDARG00000091445",-3.75507409092907,-2.16631395681886,-3.75507409092907,-2.7500199962371
"ENSDARG00000091459",4.20441363601624,4.04500889082284,4.43928996221994,3.86229520156657
"ENSDARG00000091465",-0.0551109313678978,0.1571303967949,-0.0686047750412445,0.778141155697374
"ENSDARG00000091471",1.73627420137096,1.45991842064041,1.78469783194318,1.74664608161086
"ENSDARG00000091477",-0.585607994941412,-0.750091744267246,-2.18018773566693,-1.42506792147819
"ENSDARG00000091481",3.60196478338944,4.10857512273596,4.15466031491823,4.10046278599693
"ENSDARG00000091489",-3.75507409092907,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000091499",0.414363318620341,0.1571303967949,0.874250056778512,0.341887683970388
"ENSDARG00000091503",5.73425830878831,5.84493587098496,5.14867986119783,5.53577105848262
"ENSDARG00000091509",5.10549764664023,5.05473692785886,4.82973724667799,5.08471708985261
"ENSDARG00000091511",-0.585607994941412,-1.75080245548088,-0.598599649754925,-0.424061335094377
"ENSDARG00000091512",4.52981350406686,5.01878991077762,4.77672033276523,4.65159139765346
"ENSDARG00000091513",0.944869208607982,2.31662300659075,1.03768358456146,0.0616529592373199
"ENSDARG00000091514",-1.43355900438156,-1.16536610838434,-2.76262459475271,-3.75507409092907
"ENSDARG00000091519",-3.75507409092907,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000091521",1.37370740050432,2.25052984096989,1.78469783194318,1.68104734521975
"ENSDARG00000091531",-3.75507409092907,-1.42859003409278,-3.75507409092907,-2.16337672423428
"ENSDARG00000091535",2.61945528284372,2.18126281235743,1.72197646616326,1.71421952466839
"ENSDARG00000091538",4.10859799100774,4.34862996444469,4.08160010638292,4.23797028430445
"ENSDARG00000091539",-2.75533220728558,-0.750091744267246,-1.18271780655021,-0.160859233122051
"ENSDARG00000091548",4.77579248628309,4.88722896237215,5.15759439228968,5.60151474167623
"ENSDARG00000091555",2.05177377311339,1.67675123794945,3.13680260423352,3.35297513903618
"ENSDARG00000091556",-3.75507409092907,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000091557",-2.17045575561323,-3.75507409092906,-2.76262459475271,-2.16337672423428
"ENSDARG00000091560",-3.75507409092907,-0.942838330949867,-1.766414717203,-1.16169790880953
"ENSDARG00000091561",-3.75507409092907,-2.16631395681886,-2.18018773566693,-2.7500199962371
"ENSDARG00000091563",6.27645585029139,6.20335413108889,6.37573075656148,6.40602414970238
"ENSDARG00000091573",3.31050267413908,3.49850875173,3.5336622540203,3.185671368974
"ENSDARG00000091574",3.90974809105324,3.76628740855231,3.60491629498543,3.37388518491928
"ENSDARG00000091576",1.28881939705781,1.83546274846604,1.8448056093449,1.61232318616272
"ENSDARG00000091579",5.63027280266607,5.43796094490238,5.66234910396968,5.53344972053977
"ENSDARG00000091584",2.7038471166503,2.29492665059143,2.06294219210232,2.36339517443856
"ENSDARG00000091585",-3.75507409092907,-2.16631395681886,-1.44524584312169,-1.42506792147819
"ENSDARG00000091592",3.47323176313641,3.66843790641086,3.61358060710832,2.99638946278555
"ENSDARG00000091595",3.49234054078849,3.16943489903978,3.48727249642759,3.52173769938663
"ENSDARG00000091598",0.0518014354190502,0.250263480089226,0.318143061753903,-0.0453175223772979
"ENSDARG00000091602",4.85174126794732,5.22502191155287,5.9678952590978,5.71238303011483
"ENSDARG00000091607",4.02577169083435,4.28951600350493,4.34358228954618,4.0751509236588
"ENSDARG00000091609",-2.17045575561323,-3.75507409092906,-2.18018773566693,-1.42506792147819
"ENSDARG00000091614",-3.75507409092907,-3.75507409092906,-2.18018773566693,-3.75507409092907
"ENSDARG00000091616",-1.7554612827835,0.337747214166395,-0.960687186389048,-2.16337672423428
"ENSDARG00000091618",4.50650615752974,4.83931849538942,4.54724550305105,4.77068881900016
"ENSDARG00000091619",4.06459087741146,3.63428888816979,4.21283891039523,3.76275584460464
"ENSDARG00000091624",1.60197422915418,1.77405705709211,2.16077200875836,1.20888836270027
"ENSDARG00000091625",-0.948161682331787,-1.42859003409278,-0.960687186389048,-1.74749957304548
"ENSDARG00000091627",-3.75507409092907,-3.75507409092906,-1.766414717203,-2.16337672423428
"ENSDARG00000091628",4.80665342045141,4.88359950301366,4.96791308132006,4.7307216399371
"ENSDARG00000091631",5.42431961047936,5.52905892625508,5.72765806564409,5.73073576281277
"ENSDARG00000091633",-0.170584838810393,-0.29046635604745,-0.183984507819913,-0.746241010743982
"ENSDARG00000091637",-2.75533220728558,-2.75222492911893,-2.76262459475271,-3.75507409092907
"ENSDARG00000091638",-2.75533220728558,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000091640",1.67068639345613,1.53587514924526,1.87394574389574,1.20888836270027
"ENSDARG00000091650",3.76797439258936,3.73440265374311,3.96456625304906,3.73877605567153
"ENSDARG00000091652",5.50179831660572,5.3380710142976,5.45139779298204,5.50766540277622
"ENSDARG00000091655",1.99930669473244,1.74234545244537,2.01142159965493,1.34218352022785
"ENSDARG00000091656",2.37370002382819,2.29492665059143,2.93037123832881,2.5768188522477
"ENSDARG00000091657",2.63673320021229,2.00540090252775,2.55190351512637,2.4447032625065
"ENSDARG00000091658",3.64529212189974,3.75838203987866,3.77676102746001,4.04287351398251
"ENSDARG00000091667",-2.75533220728558,-1.75080245548088,-1.18271780655021,-0.746241010743982
"ENSDARG00000091669",2.49234393795603,2.18126281235743,2.06294219210232,2.42480179176845
"ENSDARG00000091678",4.21595524137481,3.86529947362636,4.01121407280913,4.173838140269
"ENSDARG00000091679",0.414363318620341,-1.42859003409278,0.400555511873638,-0.939065816094595
"ENSDARG00000091683",6.50061874091361,6.55096667177983,6.68512323808208,6.70312556216583
"ENSDARG00000091692",2.60196793198456,2.20472328752281,2.49676937249908,2.34233141561083
"ENSDARG00000091699",3.72822829218655,3.52670636702887,3.59619963354294,3.45462039412618
"ENSDARG00000091702",1.67068639345613,0.950839799696873,1.18447238646989,1.50267932955116
"ENSDARG00000091712",1.1024084310936,0.642665467205715,2.08802857001992,2.34233141561083
"ENSDARG00000091723",2.0773087034511,2.35906073097752,1.8448056093449,2.25485933134322
"ENSDARG00000091726",3.82184116171719,3.96483707969484,3.46829071058618,3.26616575953046
"ENSDARG00000091727",-1.7554612827835,-0.750091744267246,-0.309400189274161,-0.746241010743982
"ENSDARG00000091728",-2.75533220728558,-0.58008779652006,-2.76262459475271,-0.939065816094595
"ENSDARG00000091734",0.636751641847617,0.57226260935337,1.03768358456146,1.61232318616272
"ENSDARG00000091746",-1.17054180979471,-1.16536610838434,-0.960687186389048,-2.16337672423428
"ENSDARG00000091754",1.24442576668193,1.57240466761518,1.31769560942983,1.92724461955556
"ENSDARG00000091756",4.26677942923988,4.46491860807649,5.03071920314315,5.06877530042817
"ENSDARG00000091757",-2.75533220728558,-3.75507409092906,-1.44524584312169,-0.424061335094377
"ENSDARG00000091760",4.13922956310295,4.4890045433202,4.25774948836429,4.25497717537789
"ENSDARG00000091762",2.54819691467711,2.49847137204504,2.98481360249912,2.23213676068547
"ENSDARG00000091768",2.33188006509516,2.33799790449105,2.25238713198295,2.34233141561083
"ENSDARG00000091771",0.414363318620341,0.1571303967949,0.478513544989937,0.424382717853529
"ENSDARG00000091777",3.34244548225848,3.45025231172083,3.24113041569448,3.54957315530326
"ENSDARG00000091783",-2.75533220728558,-2.16631395681886,-2.76262459475271,-3.75507409092907
"ENSDARG00000091792",3.92389224855696,3.98530156331406,3.21858970496995,3.59480438613422
"ENSDARG00000091799",3.48281778916781,3.54520317759795,3.81482694880652,3.80955181941982
"ENSDARG00000091801",3.75220710757017,3.37986105129633,3.27429459829964,3.33175756571311
"ENSDARG00000091813",3.35293782876363,3.44040426103407,3.39981587224327,3.37388518491928
"ENSDARG00000091817",3.74425837012981,3.69352946023324,3.31735992909052,3.10041906514077
"ENSDARG00000091821",0.331902845881702,0.250263480089226,0.622827201617488,0.341887683970388
"ENSDARG00000091831",5.24159012161797,5.18429765331673,5.12766254140838,4.944990078728
"ENSDARG00000091832",-1.7554612827835,-0.942838330949867,-1.766414717203,-2.16337672423428
"ENSDARG00000091833",2.79900397514814,3.20476910818392,3.47781282160779,2.96916620393017
"ENSDARG00000091834",1.56635063428122,2.64286840139487,2.47791294578792,2.62993473217117
"ENSDARG00000091835",1.76798281164553,1.64280075983681,1.62246494620749,1.95526278784468
"ENSDARG00000091836",1.19862259759846,2.33799790449105,2.11268617723045,2.42480179176845
"ENSDARG00000091841",2.17515543281053,1.74234545244537,1.65640385250403,1.83976945384791
"ENSDARG00000091847",5.09615978927177,4.8280325719481,5.5873603833869,5.39198970626958
"ENSDARG00000091851",2.88827098364775,2.77411881639786,2.81490621550156,2.77846910932846
"ENSDARG00000091859",0.944869208607982,0.83534436949535,1.51557761132136,0.713990939903793
"ENSDARG00000091860",-3.75507409092907,-3.75507409092906,-3.75507409092907,-1.74749957304548
"ENSDARG00000091867",-0.296111809112519,0.337747214166395,0.318143061753903,-0.576176236795363
"ENSDARG00000091869",3.16327713496897,3.59043354852726,3.41971398187347,3.48376810792337
"ENSDARG00000091870",-0.43361063873838,-1.16536610838434,-1.766414717203,-0.939065816094595
"ENSDARG00000091872",4.03231452608058,3.82801769870421,4.03075332852388,3.90601811832905
"ENSDARG00000091879",3.10239507676671,2.86527048555215,3.19569122023757,3.25493789510253
"ENSDARG00000091885",-2.75533220728558,-1.42859003409278,-1.18271780655021,-2.16337672423428
"ENSDARG00000091887",-2.75533220728558,-3.75507409092906,-3.75507409092907,-2.16337672423428
"ENSDARG00000091888",1.91684509703259,-0.0493787688584127,0.874250056778512,0.341887683970388
"ENSDARG00000091889",-2.75533220728558,-3.75507409092906,-1.44524584312169,-1.74749957304548
"ENSDARG00000091896",1.56635063428122,1.10840368533374,2.25238713198295,2.18558894109211
"ENSDARG00000091897",2.99930191354056,3.28399824772581,2.84465032360555,3.13757428668459
"ENSDARG00000091901",-2.17045575561323,-3.75507409092906,-3.75507409092907,-3.75507409092907
"ENSDARG00000091902",2.94485431341047,3.04498329783865,3.71368598229536,3.03628475303206
"ENSDARG00000091904",0.703864720037998,0.498247073594607,0.478513544989937,0.161236538413428
"ENSDARG00000091905",-3.75507409092907,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000091906",-3.75507409092907,-3.75507409092906,-3.75507409092907,-2.7500199962371
"ENSDARG00000091909",1.56635063428122,1.45991842064041,0.0382268653681641,2.11282407136574
"ENSDARG00000091911",-2.17045575561323,-3.75507409092906,-2.76262459475271,-1.74749957304548
"ENSDARG00000091912",-2.75533220728558,-3.75507409092906,-2.76262459475271,-2.16337672423428
"ENSDARG00000091916",-0.0551109313678978,0.1571303967949,0.622827201617488,0.161236538413428
"ENSDARG00000091917",1.28881939705781,1.4983966097695,1.18447238646989,1.38401214749565
"ENSDARG00000091918",1.79900946842836,2.64286840139487,1.43964984780726,2.42480179176845
"ENSDARG00000091926",-0.170584838810393,-0.58008779652006,1.13718303211675,0.50241464252249
"ENSDARG00000091930",-3.75507409092907,-3.75507409092906,-1.44524584312169,-2.7500199962371
"ENSDARG00000091931",3.19861010483483,3.43048852378708,3.46829071058618,3.37388518491928
"ENSDARG00000091932",6.42680442795532,6.46857154450539,6.32651423141979,6.48021549105186
"ENSDARG00000091933",-0.948161682331787,-0.58008779652006,-0.768313518884112,-2.16337672423428
"ENSDARG00000091935",-3.75507409092907,-3.75507409092906,-2.76262459475271,-2.16337672423428
"ENSDARG00000091937",-2.75533220728558,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000091938",-3.75507409092907,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000091943",-3.75507409092907,-2.75222492911893,-2.76262459475271,-1.74749957304548
"ENSDARG00000091946",1.19862259759846,2.27289901982485,1.35950299873294,1.57669314407172
"ENSDARG00000091948",-3.75507409092907,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000091951",0.636751641847617,0.420227945505989,-0.183984507819913,-2.16337672423428
"ENSDARG00000091956",3.60196478338944,3.60813597796537,4.2796911610397,3.86967499503259
"ENSDARG00000091957",-2.75533220728558,-1.75080245548088,-2.18018773566693,-2.16337672423428
"ENSDARG00000091958",-3.75507409092907,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000091962",4.89546260585342,4.66422988466604,4.69743372212649,4.84744744151351
"ENSDARG00000091967",2.7038471166503,3.01875081706476,2.68938974507617,2.36339517443856
"ENSDARG00000091969",-1.43355900438156,-2.16631395681886,-2.76262459475271,-1.42506792147819
"ENSDARG00000091970",-2.17045575561323,-3.75507409092906,-3.75507409092907,-3.75507409092907
"ENSDARG00000091972",1.60197422915418,1.33791434588954,1.90250892853155,1.4641980286715
"ENSDARG00000091974",1.1024084310936,1.25044105947372,1.03768358456146,1.34218352022785
"ENSDARG00000091975",-2.75533220728558,-3.75507409092906,-2.18018773566693,-3.75507409092907
"ENSDARG00000091977",0.636751641847617,1.10840368533374,1.4001329070898,1.50267932955116
"ENSDARG00000091979",-3.75507409092907,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000091988",-2.75533220728558,-2.75222492911893,-3.75507409092907,-2.7500199962371
